"ALLCOLROW","harvest_area"
"CR192101",1109.92211914062
"CR192102",853.381591796875
"CR192103",882.792724609375
"CR192104",263.804351806641
"CR192105",63.6336784362793
"CR192106",56.2621994018555
"CR192107",1.5
"CR192109",162.43586730957
"CR192110",53.2432861328125
"CR192115",193.220825195312
"CR192116",115.828994750977
"CR192119",7.0899486541748
"CR193092",32.7732353210449
"CR193093",1054.68179931641
"CR193094",1134.61950683594
"CR193095",710.623168945312
"CR193096",836.102478027344
"CR193097",1370.27270507812
"CR193098",2274.61303710938
"CR193099",2337.49658203125
"CR193100",1941.8017578125
"CR193101",2265.92163085938
"CR193102",2425.33447265625
"CR193103",866.718139648438
"CR193104",164.784744262695
"CR193105",103.741554260254
"CR193109",50.2451667785645
"CR193114",28.348123550415
"CR193115",52.0233383178711
"CR193116",113.699996948242
"CR193119",10.1999998092651
"CR194093",1733.10522460938
"CR194094",1094.02673339844
"CR194095",634.711669921875
"CR194096",1069.07348632812
"CR194097",1660.30491420201
"CR194098",2318.07934570312
"CR194099",2303.27416992188
"CR194100",2100.98364257812
"CR194101",2327.7236328125
"CR194102",1034.66748046875
"CR194103",251.225234985352
"CR194104",27.891508102417
"CR194109",16.8455982208252
"CR194111",46.1496391296387
"CR194114",33.388484954834
"CR194115",240.701934814453
"CR194119",6.69999980926514
"CR195093",954.353881835938
"CR195094",1567.36389160156
"CR195095",843.704284667969
"CR195098",1964.13305664062
"CR195099",1733.99499511719
"CR195100",1366.15625
"CR195101",1334.92846679688
"CR195102",405.915649414062
"CR195103",170.817031860352
"CR195104",24.9169502258301
"CR195108",38.4057426452637
"CR195111",50.1430320739746
"CR195112",39.6940307617188
"CR195114",51.5060348510742
"CR195115",217.826248168945
"CR195116",206.249603271484
"CR196094",1701.25687953404
"CR196095",2254
"CR196098",1301.984375
"CR196099",852.080932617188
"CR196100",694.8173828125
"CR196101",470.851196289062
"CR196102",43.7837600708008
"CR196103",94.8886260986328
"CR196104",56.8327713012695
"CR196111",30.4364700317383
"CR196112",44.0999984741211
"CR196115",90.3981781005859
"CR196116",144.380493164062
"CR196117",144.642349243164
"CR196118",34.5909729003906
"CR197098",450.949798583984
"CR197099",638.89501953125
"CR197100",308.058044433594
"CR197101",113.105369567871
"CR197102",74.9365921020508
"CR197103",149.656814575195
"CR197109",136.110824584961
"CR197110",241.072296142578
"CR197111",34.5999984741211
"CR197112",104.956634521484
"CR197113",72.0636291503906
"CR197114",49.5837669372559
"CR197115",346.521575927734
"CR197116",242.163833618164
"CR197118",15.3352537155151
"CR198098",333.191223144531
"CR198099",384.148162841797
"CR198100",149.190582275391
"CR198101",63.6737365722656
"CR198102",72.1857986450195
"CR198109",200.334579467773
"CR198110",187.923004150391
"CR198111",131.257415771484
"CR198112",37.3310928344727
"CR198113",96.3323745727539
"CR198114",586.374877929688
"CR198115",277.012329101562
"CR198116",64.4634628295898
"CR199097",965.089965820312
"CR199098",691.137268066406
"CR199099",490.442565917969
"CR199100",50.7056655883789
"CR199107",84.4970092773438
"CR199108",376.534484863281
"CR199109",295.325653076172
"CR199110",410.381317138672
"CR199111",359.618255615234
"CR199112",106.649063110352
"CR199113",170.678756713867
"CR199114",215.178802490234
"CR199115",71.5838623046875
"CR200096",191.514101664225
"CR200097",227.5322265625
"CR200098",256.038024902344
"CR200099",103.189910888672
"CR200100",119.714202880859
"CR200106",20.7901058197021
"CR200107",35.6573219299316
"CR200108",107.611015319824
"CR200109",190.960815429688
"CR200110",528.627990722656
"CR200111",300.491607666016
"CR200112",727.392456054688
"CR200113",548.363952636719
"CR200114",70.5830230712891
"CR200115",30.7233352661133
"CR201096",133.535726928711
"CR201097",99.8137359619141
"CR201098",45.4063301086426
"CR201099",80.1422958374023
"CR201100",73.0300521850586
"CR201101",41.7854194641113
"CR201106",27.2733535766602
"CR201107",45.2961387634277
"CR201108",148.650650024414
"CR201109",168.766357421875
"CR201110",41.3074340820312
"CR201111",398.99951171875
"CR201112",606.46484375
"CR201113",628.181213378906
"CR201114",93.989143371582
"CR201115",13.1146806081136
"CR202094",1666.73701171875
"CR202095",1007.28431828817
"CR202098",39.8739395141602
"CR202099",114.003448486328
"CR202100",73.2214584350586
"CR202101",48.1695747375488
"CR202103",5.37738084793091
"CR202104",7.75091600418091
"CR202105",32.5430068969727
"CR202106",45.831111907959
"CR202107",56.8421821594238
"CR202108",176.607879638672
"CR202109",78.310173034668
"CR202110",178.017532348633
"CR202111",996.202453613281
"CR202112",743.004150390625
"CR202113",281.648651123047
"CR203094",303.8203125
"CR203095",98.5496444702148
"CR203099",64.5528945922852
"CR203100",46.2022476196289
"CR203101",34.8503608703613
"CR203103",45.1280288696289
"CR203104",20.4606151580811
"CR203105",6.9148211479187
"CR203106",71.5107192993164
"CR203107",110.761184692383
"CR203108",191.575866699219
"CR203109",295.736694335938
"CR203110",567.323669433594
"CR203111",461.873809814453
"CR203112",664.012817382812
"CR203113",214.640106201172
"CR204094",430.00537109375
"CR204095",297.958862304688
"CR204098",7.02562570571899
"CR204099",37.0198745727539
"CR204100",54.4711494445801
"CR204101",37.6108856201172
"CR204102",60.8355598449707
"CR204103",58.7042808532715
"CR204104",128.885696411133
"CR204105",26.570384979248
"CR204106",83.8175201416016
"CR204107",180.240844726562
"CR204108",330.2822265625
"CR204109",858.899780273438
"CR204110",931.687316894531
"CR204111",439.203552246094
"CR204112",202.551620483398
"CR205094",196.271179199219
"CR205095",441.509307861328
"CR205098",37.8721542358398
"CR205099",140.447845458984
"CR205100",109.833396911621
"CR205101",265.588653564453
"CR205102",301.190795898438
"CR205103",147.565277099609
"CR205104",126.864456176758
"CR205105",161.115295410156
"CR205106",223.747955322266
"CR205107",302.659820556641
"CR205108",468.545013427734
"CR205109",914.519714355469
"CR205110",946.376647949219
"CR205111",461.675170898438
"CR205112",151.050542195638
"CR206094",349.413500976562
"CR206095",364.003204345703
"CR206098",23.0143623352051
"CR206099",204.777099609375
"CR206100",271.2548828125
"CR206101",475.339416503906
"CR206102",428.571228027344
"CR206103",53.136531829834
"CR206104",322.384216308594
"CR206105",499.667633056641
"CR206106",368.83173828125
"CR206107",538.733215332031
"CR206108",505.977142333984
"CR206109",756.0361328125
"CR206110",577.150817871094
"CR206111",167.286026000977
"CR207094",424.825775146484
"CR207095",556.258972167969
"CR207096",142.197540283203
"CR207098",499.586669921875
"CR207099",338.204742431641
"CR207100",281.501159667969
"CR207101",474.721893310547
"CR207102",148.18489074707
"CR207103",162.93212890625
"CR207104",479.263488769531
"CR207105",491.119000244141
"CR207106",477.038269042969
"CR207107",633.935485839844
"CR207108",587.613464355469
"CR207109",841.723510742188
"CR207110",470.904968261719
"CR207111",434.748687744141
"CR208092",421.167209201389
"CR208093",82.8175048828125
"CR208094",126.641441345215
"CR208095",143.974990844727
"CR208096",33.5159378051758
"CR208098",127.476409912109
"CR208099",129.098129272461
"CR208100",416.349182128906
"CR208101",362.996459960938
"CR208102",447.759666442871
"CR208103",1082.47560628255
"CR208104",344.597310384115
"CR208105",584.938339233398
"CR208106",508.311367034912
"CR208107",893.447021484375
"CR208108",1641.32800292969
"CR208109",674.48681640625
"CR208110",384.82216389974
"CR208111",546.928558349609
"CR209092",88.9275512695312
"CR209093",63.0999984741211
"CR209094",143.933792114258
"CR209095",33.8627624511719
"CR209098",23.0268535614014
"CR209099",281.827758789062
"CR209100",217.666702270508
"CR209101",284.991760253906
"CR209102",1159.73413085938
"CR209103",2284.99682617188
"CR209104",821.002807617188
"CR209105",907.569946289062
"CR209106",769.220123291016
"CR209107",754.8212890625
"CR209108",758.641276041667
"CR210094",131.326934814453
"CR210095",14.9572172164917
"CR210098",10.5341215133667
"CR210099",237.789169311523
"CR210100",213.606796264648
"CR210101",757.072631835938
"CR210102",321.700012207031
"CR210103",16.8999996185303
"CR210104",875.353454589844
"CR210105",558.019327799479
"CR211091",15.6859731674194
"CR211095",34.7033843994141
"CR211098",58.4474945068359
"CR211099",105.734931945801
"CR211100",248.699432373047
"CR211101",241.176513671875
"CR212095",76.4141006469727
"CR212099",13.5
"CR212100",9.33709049224854
"CR212101",18.7145347595215
"CR213096",63.3865089416504
